pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,tipo,subtipo,imagen
720,Hoopa,261,187,173,Psychic,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/16/latest/20230319130519/Hoopa_contenido_icono_HOME.png/48px-Hoopa_contenido_icono_HOME.png
721,Volcanion,252,216,190,Fire,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/32/latest/20230319131012/Volcanion_icono_HOME.png/48px-Volcanion_icono_HOME.png
722,Rowlet,102,99,169,Grass,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/36/latest/20230319131628/Rowlet_icono_HOME.png/48px-Rowlet_icono_HOME.png
723,Dartrix,142,139,186,Grass,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f3/latest/20230319130756/Dartrix_icono_HOME.png/48px-Dartrix_icono_HOME.png
724,Decidueye,213,174,204,Grass,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/aa/latest/20230319131744/Decidueye_icono_HOME.png/48px-Decidueye_icono_HOME.png
725,Litten,128,79,128,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5f/latest/20231230143617/Litten_icono_HOME.png/48px-Litten_icono_HOME.png
726,Torracat,174,103,163,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/28/latest/20231230143600/Torracat_icono_HOME.png/48px-Torracat_icono_HOME.png
727,Incineroar,214,175,216,Fire,Dark,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4d/latest/20230319130724/Incineroar_icono_HOME.png/48px-Incineroar_icono_HOME.png
728,Popplio,120,103,137,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/90/latest/20230319130202/Popplio_icono_HOME.png/48px-Popplio_icono_HOME.png
729,Brionne,168,145,155,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f1/latest/20230319132216/Brionne_icono_HOME.png/48px-Brionne_icono_HOME.png
730,Primarina,232,195,190,Water,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/38/latest/20230319132231/Primarina_icono_HOME.png/48px-Primarina_icono_HOME.png
731,Pikipek,136,59,111,Normal,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e0/latest/20230319132046/Pikipek_icono_HOME.png/48px-Pikipek_icono_HOME.png
732,Trumbeak,159,100,146,Normal,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/bd/latest/20230319130623/Trumbeak_icono_HOME.png/48px-Trumbeak_icono_HOME.png
733,Toucannon,222,146,190,Normal,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/ff/latest/20230319130659/Toucannon_icono_HOME.png/48px-Toucannon_icono_HOME.png
734,Yungoos,122,56,134,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/66/latest/20230319131536/Yungoos_icono_HOME.png/48px-Yungoos_icono_HOME.png
735,Gumshoos,194,113,204,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b8/latest/20230319125917/Gumshoos_icono_HOME.png/48px-Gumshoos_icono_HOME.png
736,Grubbin,115,85,132,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/96/latest/20230319132412/Grubbin_icono_HOME.png/48px-Grubbin_icono_HOME.png
737,Charjabug,145,161,149,Bug,Electric,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2e/latest/20230319125347/Charjabug_icono_HOME.png/48px-Charjabug_icono_HOME.png
738,Vikavolt,254,158,184,Bug,Electric,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/58/latest/20230319124602/Vikavolt_icono_HOME.png/48px-Vikavolt_icono_HOME.png
739,Crabrawler,150,104,132,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/13/latest/20230319125039/Crabrawler_icono_HOME.png/48px-Crabrawler_icono_HOME.png
740,Crabominable,231,138,219,Fighting,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/db/latest/20230319125415/Crabominable_icono_HOME.png/48px-Crabominable_icono_HOME.png
741,Oricorio,196,145,181,Fire,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/93/latest/20230319131723/Oricorio_apasionado_icono_HOME.png/48px-Oricorio_apasionado_icono_HOME.png
742,Cutiefly,110,81,120,Bug,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7b/latest/20230319130716/Cutiefly_icono_HOME.png/48px-Cutiefly_icono_HOME.png
743,Ribombee,198,146,155,Bug,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/74/latest/20230319124859/Ribombee_icono_HOME.png/48px-Ribombee_icono_HOME.png
744,Rockruff,117,78,128,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/17/latest/20230319124649/Rockruff_icono_HOME.png/48px-Rockruff_icono_HOME.png
745,Lycanroc,234,139,181,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e0/latest/20230319124654/Lycanroc_diurno_icono_HOME.png/48px-Lycanroc_diurno_icono_HOME.png
746,Wishiwashi,255,242,128,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/42/latest/20230319132349/Wishiwashi_individual_icono_HOME.png/48px-Wishiwashi_individual_icono_HOME.png
747,Mareanie,98,110,137,Poison,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/57/latest/20230319130346/Mareanie_icono_HOME.png/48px-Mareanie_icono_HOME.png
748,Toxapex,114,273,137,Poison,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/99/latest/20230319124615/Toxapex_icono_HOME.png/48px-Toxapex_icono_HOME.png
749,Mudbray,175,121,172,Ground,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/21/latest/20230319132038/Mudbray_icono_HOME.png/48px-Mudbray_icono_HOME.png
750,Mudsdale,214,174,225,Ground,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/16/latest/20230319124426/Mudsdale_icono_HOME.png/48px-Mudsdale_icono_HOME.png
751,Dewpider,72,117,116,Water,Bug,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/09/latest/20230319131132/Dewpider_icono_HOME.png/48px-Dewpider_icono_HOME.png
752,Araquanid,126,219,169,Water,Bug,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/90/latest/20230319130851/Araquanid_icono_HOME.png/48px-Araquanid_icono_HOME.png
753,Fomantis,100,64,120,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/46/latest/20230319132806/Fomantis_icono_HOME.png/48px-Fomantis_icono_HOME.png
754,Lurantis,192,169,172,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e8/latest/20230319132327/Lurantis_icono_HOME.png/48px-Lurantis_icono_HOME.png
755,Morelull,108,119,120,Grass,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/dd/latest/20230319130302/Morelull_icono_HOME.png/48px-Morelull_icono_HOME.png
756,Shiinotic,154,168,155,Grass,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a7/latest/20230319125427/Shiinotic_icono_HOME.png/48px-Shiinotic_icono_HOME.png
757,Salandit,136,80,134,Poison,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4c/latest/20230319125020/Salandit_icono_HOME.png/48px-Salandit_icono_HOME.png
758,Salazzle,228,130,169,Poison,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/91/latest/20230319131911/Salazzle_icono_HOME.png/48px-Salazzle_icono_HOME.png
759,Stufful,136,95,172,Normal,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/24/latest/20230319132743/Stufful_icono_HOME.png/48px-Stufful_icono_HOME.png
760,Bewear,226,141,260,Normal,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/80/latest/20230319132018/Bewear_icono_HOME.png/48px-Bewear_icono_HOME.png
761,Bounsweet,55,69,123,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/08/latest/20230319124855/Bounsweet_icono_HOME.png/48px-Bounsweet_icono_HOME.png
762,Steenee,78,94,141,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/da/latest/20230319130124/Steenee_icono_HOME.png/48px-Steenee_icono_HOME.png
763,Tsareena,222,195,176,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/94/latest/20230319124317/Tsareena_icono_HOME.png/48px-Tsareena_icono_HOME.png
764,Comfey,165,215,139,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9a/latest/20230319125635/Comfey_icono_HOME.png/48px-Comfey_icono_HOME.png
765,Oranguru,168,192,207,Normal,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3b/latest/20230319131208/Oranguru_icono_HOME.png/48px-Oranguru_icono_HOME.png
766,Passimian,222,160,225,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/71/latest/20230319132210/Passimian_icono_HOME.png/48px-Passimian_icono_HOME.png
767,Wimpod,67,74,93,Bug,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9d/latest/20230319130357/Wimpod_icono_HOME.png/48px-Wimpod_icono_HOME.png
768,Golisopod,218,226,181,Bug,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9b/latest/20230319132347/Golisopod_icono_HOME.png/48px-Golisopod_icono_HOME.png
769,Sandygast,120,118,146,Ghost,Ground,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6b/latest/20230319125205/Sandygast_icono_HOME.png/48px-Sandygast_icono_HOME.png
770,Palossand,178,178,198,Ghost,Ground,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/16/latest/20230319130450/Palossand_icono_HOME.png/48px-Palossand_icono_HOME.png
771,Pyukumuku,97,224,146,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1e/latest/20230319131053/Pyukumuku_icono_HOME.png/48px-Pyukumuku_icono_HOME.png
773,Silvally,198,198,216,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/34/latest/20230319131350/Silvally_icono_HOME.png/48px-Silvally_icono_HOME.png
774,Minior,218,131,155,Rock,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/38/latest/20231230143526/Minior_meteorito_icono_HOME.png/48px-Minior_meteorito_icono_HOME.png
775,Komala,216,165,163,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/07/latest/20230319124501/Komala_icono_HOME.png/48px-Komala_icono_HOME.png
776,Turtonator,165,215,155,Fire,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/65/latest/20230319130027/Turtonator_icono_HOME.png/48px-Turtonator_icono_HOME.png
777,Togedemaru,190,145,163,Electric,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1a/latest/20230319125609/Togedemaru_icono_HOME.png/48px-Togedemaru_icono_HOME.png
778,Mimikyu,177,199,146,Ghost,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/de/latest/20230319130945/Mimikyu_icono_HOME.png/48px-Mimikyu_icono_HOME.png
779,Bruxish,208,145,169,Water,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/32/latest/20230319131822/Bruxish_icono_HOME.png/48px-Bruxish_icono_HOME.png
780,Drampa,231,164,186,Normal,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/dd/latest/20230319132302/Drampa_icono_HOME.png/48px-Drampa_icono_HOME.png
781,Dhelmise,233,179,172,Ghost,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7e/latest/20230319131734/Dhelmise_icono_HOME.png/48px-Dhelmise_icono_HOME.png
782,Jangmo-o,102,108,128,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/71/latest/20230319130300/Jangmo-o_icono_HOME.png/48px-Jangmo-o_icono_HOME.png
783,Hakamo-o,145,162,146,Dragon,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/28/latest/20230319125410/Hakamo-o_icono_HOME.png/48px-Hakamo-o_icono_HOME.png
784,Kommo-o,222,240,181,Dragon,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b3/latest/20230319125731/Kommo-o_icono_HOME.png/48px-Kommo-o_icono_HOME.png
785,Tapu Koko,250,181,172,Electric,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ef/latest/20230319125512/Tapu_Koko_icono_HOME.png/48px-Tapu_Koko_icono_HOME.png
786,Tapu Lele,259,208,172,Psychic,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e2/latest/20230319131611/Tapu_Lele_icono_HOME.png/48px-Tapu_Lele_icono_HOME.png
787,Tapu Bulu,249,215,172,Grass,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/23/latest/20230319131438/Tapu_Bulu_icono_HOME.png/48px-Tapu_Bulu_icono_HOME.png
788,Tapu Fini,189,254,172,Water,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d7/latest/20230319125315/Tapu_Fini_icono_HOME.png/48px-Tapu_Fini_icono_HOME.png
789,Cosmog,54,57,125,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a6/latest/20230319131805/Cosmog_icono_HOME.png/48px-Cosmog_icono_HOME.png
790,Cosmoem,54,242,125,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3d/latest/20230319125459/Cosmoem_icono_HOME.png/48px-Cosmoem_icono_HOME.png
791,Solgaleo,255,191,264,Psychic,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4b/latest/20230319130940/Solgaleo_icono_HOME.png/48px-Solgaleo_icono_HOME.png
792,Lunala,255,191,264,Psychic,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/65/latest/20230319132635/Lunala_icono_HOME.png/48px-Lunala_icono_HOME.png
793,Nihilego,249,210,240,Rock,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9e/latest/20230319124338/Nihilego_icono_HOME.png/48px-Nihilego_icono_HOME.png
794,Buzzwole,236,196,216,Bug,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2a/latest/20230319132021/Buzzwole_icono_HOME.png/48px-Buzzwole_icono_HOME.png
795,Pheromosa,316,85,174,Bug,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/88/latest/20230319125343/Pheromosa_icono_HOME.png/48px-Pheromosa_icono_HOME.png
796,Xurkitree,330,144,195,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/93/latest/20230319130221/Xurkitree_icono_HOME.png/48px-Xurkitree_icono_HOME.png
797,Celesteela,207,199,219,Steel,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a1/latest/20230319124619/Celesteela_icono_HOME.png/48px-Celesteela_icono_HOME.png
798,Kartana,323,182,139,Grass,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8c/latest/20230319131915/Kartana_icono_HOME.png/48px-Kartana_icono_HOME.png
799,Guzzlord,188,99,440,Dark,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b1/latest/20230319130251/Guzzlord_icono_HOME.png/48px-Guzzlord_icono_HOME.png
800,Necrozma,277,220,200,Psychic,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/79/latest/20230319124245/Necrozma_icono_HOME.png/48px-Necrozma_icono_HOME.png
801,Magearna,246,225,190,Steel,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/65/latest/20230319125828/Magearna_icono_HOME.png/48px-Magearna_icono_HOME.png
802,Marshadow,265,190,207,Fighting,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/ad/latest/20230319130841/Marshadow_icono_HOME.png/48px-Marshadow_icono_HOME.png
803,Poipole,145,133,167,Poison,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/cb/latest/20230319125822/Poipole_icono_HOME.png/48px-Poipole_icono_HOME.png
804,Naganadel,263,159,177,Poison,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3b/latest/20230319130745/Naganadel_icono_HOME.png/48px-Naganadel_icono_HOME.png
805,Stakataka,213,298,156,Rock,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/0a/latest/20230319125237/Stakataka_icono_HOME.png/48px-Stakataka_icono_HOME.png
806,Blacephalon,315,148,142,Fire,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/00/latest/20230319131147/Blacephalon_icono_HOME.png/48px-Blacephalon_icono_HOME.png
807,Zeraora,252,177,204,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/40/latest/20230319125533/Zeraora_icono_HOME.png/48px-Zeraora_icono_HOME.png
808,Meltan,118,99,130,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/33/latest/20230319132157/Meltan_icono_HOME.png/48px-Meltan_icono_HOME.png
809,Melmetal,226,190,264,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/de/latest/20230319124321/Melmetal_icono_HOME.png/48px-Melmetal_icono_HOME.png
810,Grookey,122,91,137,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/69/latest/20230319130105/Grookey_icono_HOME.png/48px-Grookey_icono_HOME.png
811,Thwackey,165,134,172,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/ca/latest/20230319131818/Thwackey_icono_HOME.png/48px-Thwackey_icono_HOME.png
812,Rillaboom,239,168,225,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/56/latest/20230319125508/Rillaboom_icono_HOME.png/48px-Rillaboom_icono_HOME.png
813,Scorbunny,132,79,137,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d7/latest/20230319131551/Scorbunny_icono_HOME.png/48px-Scorbunny_icono_HOME.png
814,Raboot,170,125,163,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b8/latest/20230319131242/Raboot_icono_HOME.png/48px-Raboot_icono_HOME.png
815,Cinderace,238,163,190,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b7/latest/20230319131943/Cinderace_icono_HOME.png/48px-Cinderace_icono_HOME.png
816,Sobble,132,79,137,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/62/latest/20230319130132/Sobble_icono_HOME.png/48px-Sobble_icono_HOME.png
817,Drizzile,186,113,163,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a4/latest/20230319130633/Drizzile_icono_HOME.png/48px-Drizzile_icono_HOME.png
818,Inteleon,262,142,172,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/fb/latest/20230319132027/Inteleon_icono_HOME.png/48px-Inteleon_icono_HOME.png
819,Skwovet,95,86,172,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6f/latest/20230319132109/Skwovet_icono_HOME.png/48px-Skwovet_icono_HOME.png
820,Greedent,160,156,260,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6d/latest/20230319130900/Greedent_icono_HOME.png/48px-Greedent_icono_HOME.png
821,Rookidee,88,67,116,Flying,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3c/latest/20230319130815/Rookidee_icono_HOME.png/48px-Rookidee_icono_HOME.png
822,Corvisquire,129,110,169,Flying,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7b/latest/20230319130710/Corvisquire_icono_HOME.png/48px-Corvisquire_icono_HOME.png
823,Corviknight,163,192,221,Flying,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/11/latest/20230319130735/Corviknight_icono_HOME.png/48px-Corviknight_icono_HOME.png
824,Blipbug,46,67,93,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/ba/latest/20230319132619/Blipbug_icono_HOME.png/48px-Blipbug_icono_HOME.png
825,Dottler,87,157,137,Bug,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f5/latest/20230319130750/Dottler_icono_HOME.png/48px-Dottler_icono_HOME.png
826,Orbeetle,156,240,155,Bug,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b9/latest/20230319131006/Orbeetle_icono_HOME.png/48px-Orbeetle_icono_HOME.png
827,Nickit,85,82,120,Dark,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2a/latest/20230319130229/Nickit_icono_HOME.png/48px-Nickit_icono_HOME.png
828,Thievul,172,164,172,Dark,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/56/latest/20230319125826/Thievul_icono_HOME.png/48px-Thievul_icono_HOME.png
829,Gossifleur,70,104,120,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/80/latest/20230319132756/Gossifleur_icono_HOME.png/48px-Gossifleur_icono_HOME.png
830,Eldegoss,148,211,155,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ec/latest/20230319124332/Eldegoss_icono_HOME.png/48px-Eldegoss_icono_HOME.png
831,Wooloo,76,97,123,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f4/latest/20230319124801/Wooloo_icono_HOME.png/48px-Wooloo_icono_HOME.png
832,Dubwool,159,198,176,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/fa/latest/20230319131021/Dubwool_icono_HOME.png/48px-Dubwool_icono_HOME.png
833,Chewtle,114,85,137,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3f/latest/20230319125351/Chewtle_icono_HOME.png/48px-Chewtle_icono_HOME.png
834,Drednaw,213,164,207,Water,Rock,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4b/latest/20230319132627/Drednaw_icono_HOME.png/48px-Drednaw_icono_HOME.png
835,Yamper,80,90,153,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7b/latest/20230319130917/Yamper_icono_HOME.png/48px-Yamper_icono_HOME.png
836,Boltund,197,131,170,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/38/latest/20230319130855/Boltund_icono_HOME.png/48px-Boltund_icono_HOME.png
837,Rolycoly,73,91,102,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/af/latest/20230319131249/Rolycoly_icono_HOME.png/48px-Rolycoly_icono_HOME.png
838,Carkol,114,157,190,Rock,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/ba/latest/20230319124948/Carkol_icono_HOME.png/48px-Carkol_icono_HOME.png
839,Coalossal,146,198,242,Rock,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7d/latest/20230319131023/Coalossal_icono_HOME.png/48px-Coalossal_icono_HOME.png
840,Applin,71,116,120,Grass,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/16/latest/20230319125451/Applin_icono_HOME.png/48px-Applin_icono_HOME.png
841,Flapple,214,144,172,Grass,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/38/latest/20230319130934/Flapple_icono_HOME.png/48px-Flapple_icono_HOME.png
842,Appletun,178,146,242,Grass,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e0/latest/20230319132309/Appletun_icono_HOME.png/48px-Appletun_icono_HOME.png
843,Silicobra,103,123,141,Ground,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/74/latest/20230319132119/Silicobra_icono_HOME.png/48px-Silicobra_icono_HOME.png
844,Sandaconda,202,207,176,Ground,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/08/latest/20230319131706/Sandaconda_icono_HOME.png/48px-Sandaconda_icono_HOME.png
845,Cramorant,173,163,172,Flying,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/46/latest/20230319125248/Cramorant_icono_HOME.png/48px-Cramorant_icono_HOME.png
846,Arrokuda,118,72,121,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a9/latest/20230319131453/Arrokuda_icono_HOME.png/48px-Arrokuda_icono_HOME.png
847,Barraskewda,258,127,156,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/60/latest/20230319130426/Barraskewda_icono_HOME.png/48px-Barraskewda_icono_HOME.png
848,Toxel,97,65,120,Electric,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/24/latest/20230319130910/Toxel_icono_HOME.png/48px-Toxel_icono_HOME.png
849,Toxtricity,224,140,181,Electric,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/ab/latest/20230319131031/Toxtricity_aguda_icono_HOME.png/48px-Toxtricity_aguda_icono_HOME.png
850,Sizzlipede,118,90,137,Fire,Bug,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/4a/latest/20230319125942/Sizzlipede_icono_HOME.png/48px-Sizzlipede_icono_HOME.png
851,Centiskorch,220,158,225,Fire,Bug,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/44/latest/20230319124711/Centiskorch_icono_HOME.png/48px-Centiskorch_icono_HOME.png
852,Clobbopus,121,103,137,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/10/latest/20230319125656/Clobbopus_icono_HOME.png/48px-Clobbopus_icono_HOME.png
853,Grapploct,209,162,190,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/99/latest/20230319125408/Grapploct_icono_HOME.png/48px-Grapploct_icono_HOME.png
854,Sinistea,134,96,120,Ghost,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/37/latest/20230319132656/Sinistea_icono_HOME.png/48px-Sinistea_icono_HOME.png
855,Polteageist,248,189,155,Ghost,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a7/latest/20230319124724/Polteageist_icono_HOME.png/48px-Polteageist_icono_HOME.png
856,Hatenna,98,93,123,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/82/latest/20230319124547/Hatenna_icono_HOME.png/48px-Hatenna_icono_HOME.png
857,Hattrem,153,133,149,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d6/latest/20230319131717/Hattrem_icono_HOME.png/48px-Hattrem_icono_HOME.png
858,Hatterene,237,182,149,Psychic,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a1/latest/20230319130547/Hatterene_icono_HOME.png/48px-Hatterene_icono_HOME.png
859,Impidimp,103,69,128,Dark,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7b/latest/20230319124632/Impidimp_icono_HOME.png/48px-Impidimp_icono_HOME.png
860,Morgrem,145,102,163,Dark,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b5/latest/20230319131828/Morgrem_icono_HOME.png/48px-Morgrem_icono_HOME.png
861,Grimmsnarl,227,139,216,Dark,Fairy,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8d/latest/20230319130433/Grimmsnarl_icono_HOME.png/48px-Grimmsnarl_icono_HOME.png
862,Obstagoon,180,194,212,Dark,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/dc/latest/20230319131136/Obstagoon_icono_HOME.png/48px-Obstagoon_icono_HOME.png
